Start Date Month,Start Date Dayofweek,Start Date is weekend,Start Date quarter,lag_1_sessions,lag_7_sessions,rolling_7_mean,rolling_7_std
7,2,0,3,5.0,5.0,4.571428571428571,2.3704530408864075
7,2,0,3,5.0,6.0,4.285714285714286,1.8898223650461374
7,2,0,3,7.0,13.0,7.714285714285714,4.309458036856669
7,2,0,3,3.0,5.0,4.714285714285714,1.4960264830861947
7,2,0,3,11.0,8.0,7.714285714285714,1.7043362064926524
7,2,0,3,8.0,5.0,5.571428571428571,1.2724180205606994
7,2,0,3,11.0,8.0,6.142857142857143,4.14039335605413
7,2,0,3,7.0,6.0,5.571428571428571,1.7182493859684798
7,2,0,3,12.0,13.0,10.0,2.828427124746186
7,2,0,3,5.0,5.0,4.571428571428571,0.9759000729485249
7,2,0,3,9.0,11.0,9.428571428571429,1.9880595947760051
7,2,0,3,2.0,5.0,4.571428571428571,2.14919697074227
7,2,0,3,3.0,4.0,3.2857142857142856,0.7559289460184455
7,2,0,3,3.0,4.0,3.5714285714285716,1.2724180205607072
7,2,0,3,3.0,1.0,1.8571428571428572,1.214985792587912
7,3,0,3,3.0,5.0,4.285714285714286,1.1126972805283655
7,3,0,3,5.0,4.0,3.7142857142857144,1.3801311186847112
7,3,0,3,2.0,2.0,3.0,0.8164965809277159
7,3,0,3,6.0,6.0,5.571428571428571,1.7182493859684798
7,3,0,3,5.0,6.0,4.571428571428571,2.3704530408864075
7,3,0,3,9.0,10.0,6.285714285714286,4.231401884099634
7,3,0,3,6.0,11.0,6.714285714285714,3.638419332360599
7,3,0,3,7.0,8.0,7.571428571428571,1.7182493859684076
7,3,0,3,12.0,10.0,8.714285714285714,3.3523268393901047
7,3,0,3,10.0,9.0,9.285714285714286,1.8898223650461332
7,3,0,3,7.0,6.0,5.857142857142857,1.3451854182690937
7,3,0,3,14.0,11.0,10.142857142857142,3.0237157840738145
7,3,0,3,12.0,9.0,8.571428571428571,2.225394561056747
7,3,0,3,1.0,1.0,1.8571428571428572,1.2149857925879122
7,3,0,3,10.0,2.0,5.857142857142857,3.2877840272018872
7,3,0,3,5.0,4.0,4.714285714285714,1.4960264830861947
7,3,0,3,5.0,6.0,4.714285714285714,0.9511897312113343
7,3,0,3,5.0,8.0,4.571428571428571,2.14919697074227
7,3,0,3,5.0,6.0,4.142857142857143,1.772810520855838
7,4,0,3,5.0,5.0,4.571428571428571,0.7867957924694349
7,4,0,3,10.0,8.0,6.285714285714286,4.231401884099634
7,4,0,3,10.0,11.0,10.0,2.999999999999996
7,4,0,3,11.0,12.0,6.714285714285714,3.638419332360599
7,4,0,3,4.0,3.0,3.2857142857142856,0.7559289460184455
7,4,0,3,1.0,2.0,1.2857142857142858,0.4879500364742632
7,4,0,3,7.0,8.0,6.571428571428571,2.8199966227605593
7,4,0,3,12.0,9.0,9.0,2.5819888974716045
7,4,0,3,6.0,6.0,4.428571428571429,1.2724180205606967
7,4,0,3,12.0,11.0,9.0,3.559026084010436
7,4,0,3,6.0,8.0,5.571428571428571,1.7182493859684798
7,4,0,3,6.0,6.0,4.285714285714286,1.7043362064927345
7,4,0,3,3.0,5.0,5.428571428571429,1.7182493859684467
7,4,0,3,9.0,12.0,9.285714285714286,1.8898223650461332
7,4,0,3,5.0,6.0,3.857142857142857,1.4638501094228018
7,4,0,3,7.0,6.0,5.142857142857143,1.6761634196950572
7,4,0,3,1.0,1.0,1.8571428571428572,1.2149857925879122
7,4,0,3,9.0,8.0,7.714285714285714,1.7994708216848359
7,4,0,3,7.0,5.0,4.714285714285714,2.4976179127511156
7,4,0,3,4.0,6.0,3.857142857142857,1.573591584938888
7,5,1,3,7.0,5.0,4.857142857142857,1.214985792587905
7,5,1,3,13.0,11.0,9.428571428571429,2.1491969707422354
7,5,1,3,7.0,2.0,4.428571428571429,1.9023794624227193
7,5,1,3,14.0,9.0,9.428571428571429,3.994043183589897
7,5,1,3,10.0,7.0,8.0,1.9999999999999665
7,5,1,3,14.0,11.0,10.428571428571429,3.35942171894424
7,5,1,3,7.0,4.0,5.428571428571429,1.5118578920369456
7,5,1,3,6.0,4.0,5.571428571428571,1.718249385968446
7,5,1,3,7.0,6.0,6.428571428571429,2.7602622373694197
7,5,1,3,10.0,4.0,6.428571428571429,3.207134902949116
7,5,1,3,5.0,3.0,3.7142857142857144,1.3801311186847103
7,5,1,3,6.0,3.0,3.857142857142857,1.4638501094228018
7,5,1,3,10.0,8.0,9.142857142857142,2.609506430251469
7,5,1,3,6.0,8.0,4.857142857142857,2.544836041121408
7,5,1,3,1.0,1.0,1.1428571428571428,0.3779644730092275
7,5,1,3,7.0,1.0,6.142857142857143,4.180453381654974
7,5,1,3,6.0,7.0,5.142857142857143,1.6761634196950572
7,5,1,3,2.0,3.0,3.857142857142857,1.345185418269091
7,5,1,3,3.0,4.0,3.2857142857142856,0.7559289460184455
7,5,1,3,2.0,4.0,2.0,1.1547005383792517
7,6,1,3,7.0,6.0,6.0,1.6329931618554476
7,6,1,3,3.0,5.0,6.285714285714286,3.352326839390129
7,6,1,3,3.0,3.0,4.571428571428571,1.6183471874253765
7,6,1,3,11.0,6.0,8.571428571428571,2.2253945610567194
7,6,1,3,1.0,2.0,1.5714285714285714,0.7867957924694435
7,6,1,3,4.0,4.0,4.714285714285714,1.2535663410560116
7,6,1,3,5.0,2.0,4.0,1.4142135623730967
7,6,1,3,5.0,4.0,4.142857142857143,1.3451854182690917
7,6,1,3,6.0,7.0,8.714285714285714,2.360387377408334
7,6,1,3,12.0,6.0,10.571428571428571,3.4086724129853856
7,6,1,3,6.0,4.0,9.0,4.203173404306163
7,6,1,3,1.0,1.0,1.1428571428571428,0.3779644730092218
7,6,1,3,9.0,5.0,9.285714285714286,2.563479777846612
7,6,1,3,5.0,6.0,6.285714285714286,2.811540841738197
7,6,1,3,6.0,3.0,3.5714285714285716,1.2724180205606994
7,6,1,3,4.0,5.0,5.428571428571429,1.5118578920369456
7,6,1,3,7.0,4.0,7.0,3.5118845842842497
7,6,1,3,3.0,2.0,4.142857142857143,2.1930626551751313
7,6,1,3,6.0,5.0,5.0,1.6329931618554872
7,6,1,3,4.0,2.0,4.0,1.4142135623730967
7,6,1,3,1.0,2.0,1.1428571428571428,0.3779644730092275
7,0,0,3,6.0,1.0,7.285714285714286,3.3022358947782524
7,0,0,3,4.0,4.0,4.142857142857143,1.3451854182690917
7,0,0,3,8.0,6.0,10.857142857142858,3.0237157840738176
7,0,0,3,1.0,1.0,1.4285714285714286,0.7867957924694435
7,0,0,3,6.0,7.0,9.428571428571429,2.2990681342044255
7,0,0,3,9.0,7.0,9.0,2.2360679774997907
7,0,0,3,3.0,5.0,5.571428571428571,1.9880595947760071
7,0,0,3,5.0,3.0,4.428571428571429,1.1338934190276824
7,0,0,3,3.0,2.0,4.142857142857143,1.2149857925879135
7,0,0,3,4.0,3.0,4.714285714285714,1.2535663410560116
7,0,0,3,5.0,4.0,3.857142857142857,1.3451854182690957
7,0,0,3,8.0,6.0,8.857142857142858,1.951800145897036
7,0,0,3,5.0,2.0,6.285714285714286,3.352326839390129
7,0,0,3,1.0,2.0,1.1428571428571428,0.3779644730092218
7,0,0,3,6.0,3.0,5.571428571428571,1.5118578920369439
7,0,0,3,3.0,1.0,4.285714285714286,2.058663459163549
7,0,0,3,3.0,4.0,4.714285714285714,1.7994708216849093
7,0,0,3,6.0,5.0,5.0,1.5275252316519519
7,0,0,3,8.0,1.0,6.571428571428571,2.878491668515699
7,0,0,3,4.0,4.0,9.0,4.203173404306162
7,1,0,3,10.0,8.0,7.857142857142857,1.772810520855817
7,1,0,3,4.0,5.0,4.714285714285714,1.4960264830861918
7,1,0,3,11.0,12.0,11.571428571428571,2.1491969707422447
7,1,0,3,6.0,7.0,6.0,1.0000000000000453
7,1,0,3,11.0,11.0,9.571428571428571,1.6183471874253421
7,1,0,3,6.0,3.0,5.142857142857143,1.5735915849388924
7,1,0,3,5.0,3.0,4.0,1.414213562373093
7,1,0,3,9.0,9.0,9.285714285714286,2.0586634591635486
7,1,0,3,1.0,1.0,1.0,5.77247725958417e-07
7,1,0,3,14.0,10.0,10.428571428571429,2.572750982712371
7,1,0,3,4.0,8.0,5.428571428571429,2.0701966780270604
7,1,0,3,7.0,11.0,9.428571428571429,3.735288603626354
7,1,0,3,6.0,2.0,5.0,1.825741858350585
7,1,0,3,6.0,3.0,4.857142857142857,1.0690449676496965
7,1,0,3,12.0,11.0,8.857142857142858,2.2677868380553625
7,1,0,3,5.0,5.0,4.571428571428571,0.7867957924694458
7,1,0,3,5.0,5.0,4.285714285714286,1.3801311186847018
7,1,0,3,11.0,7.0,7.571428571428571,3.1547394428670232
7,1,0,3,3.0,5.0,4.714285714285714,1.2535663410560116
7,2,0,3,1.0,3.0,1.4285714285714286,0.7867957924694435
7,2,0,3,6.0,6.0,5.857142857142857,0.8997354108424908
7,2,0,3,5.0,5.0,4.571428571428571,0.7867957924694458
7,2,0,3,4.0,5.0,4.571428571428571,1.2724180205606985
7,2,0,3,7.0,7.0,5.285714285714286,1.889822365046134
7,2,0,3,11.0,6.0,8.142857142857142,3.3876526498728254
7,2,0,3,3.0,5.0,4.857142857142857,1.0690449676496965
7,2,0,3,4.0,5.0,5.285714285714286,1.3801311186847458
7,2,0,3,12.0,12.0,9.571428571428571,3.823486317361104
7,2,0,3,12.0,10.0,9.714285714285714,2.288688541085309
7,2,0,3,7.0,10.0,7.714285714285714,1.7994708216848576
7,2,0,3,5.0,2.0,4.285714285714286,1.3801311186847072
7,2,0,3,10.0,7.0,9.428571428571429,1.5118578920368735
7,2,0,3,3.0,5.0,4.428571428571429,1.6183471874253725
7,2,0,3,1.0,1.0,1.0,0.0
7,2,0,3,12.0,14.0,11.571428571428571,2.1491969707422447
7,2,0,3,6.0,1.0,1.7142857142857142,1.8898223650462145
7,2,0,3,2.0,3.0,3.857142857142857,1.57359158493888
7,2,0,3,10.0,9.0,8.714285714285714,2.1380899352993947
7,2,0,3,3.0,5.0,5.142857142857143,1.5735915849388926
7,2,0,3,9.0,12.0,10.285714285714286,2.6276913640611923
7,3,0,3,10.0,9.0,9.714285714285714,2.288688541085309
7,3,0,3,13.0,12.0,10.428571428571429,2.76026223736939
7,3,0,3,7.0,3.0,5.285714285714286,1.889822365046134
7,3,0,3,5.0,6.0,5.714285714285714,0.9511897312113949
7,3,0,3,12.0,10.0,11.285714285714286,1.8898223650461397
7,3,0,3,12.0,7.0,8.0,2.309401076758486
7,3,0,3,6.0,5.0,5.0,1.1547005383792497
7,3,0,3,10.0,9.0,9.857142857142858,1.0690449676496514
7,3,0,3,4.0,6.0,4.0,1.5275252316519403
7,3,0,3,6.0,6.0,5.428571428571429,1.3972762620115788
7,3,0,3,10.0,12.0,9.285714285714286,3.683941988065033
7,3,0,3,5.0,4.0,4.571428571428571,0.7867957924694458
7,3,0,3,4.0,4.0,4.571428571428571,0.9759000729485329
7,3,0,3,10.0,10.0,8.857142857142858,2.193062655175133
7,3,0,3,6.0,5.0,4.714285714285714,1.3801311186847032
7,3,0,3,7.0,1.0,2.5714285714285716,2.6992062325273585
7,3,0,3,4.0,7.0,5.0,1.6329931618554572
7,3,0,3,7.0,11.0,8.285714285714286,3.302235894778231
7,3,0,3,2.0,1.0,1.1428571428571428,0.37796447300922725
7,3,0,3,4.0,7.0,4.285714285714286,1.6035674514745435
7,4,0,3,1.0,1.0,1.1428571428571428,0.377964473009228
7,4,0,3,8.0,7.0,6.0,1.2909944487358407
7,4,0,3,6.0,7.0,5.428571428571429,1.3972762620115788
7,4,0,3,9.0,7.0,5.285714285714286,2.1380899352993894
7,4,0,3,4.0,6.0,4.571428571428571,1.3972762620115462
7,4,0,3,10.0,7.0,8.857142857142858,2.193062655175133
7,4,0,3,5.0,2.0,3.857142857142857,1.345185418269091
7,4,0,3,11.0,13.0,10.0,2.3094010767584914
7,4,0,3,4.0,6.0,4.857142857142857,1.2149857925879106
7,4,0,3,2.0,1.0,1.2857142857142858,0.48795003647426666
7,4,0,3,5.0,6.0,4.0,1.154700538379245
7,4,0,3,1.0,1.0,1.0,0.0
7,4,0,3,11.0,7.0,8.571428571428571,2.507132682112012
7,4,0,3,11.0,14.0,9.142857142857142,3.5790395093549603
7,4,0,3,11.0,10.0,10.285714285714286,2.6903708365381718
7,4,0,3,6.0,1.0,3.2857142857142856,2.8702082220799676
7,4,0,3,10.0,10.0,8.142857142857142,3.184785258515406
7,4,0,3,6.0,6.0,5.714285714285714,1.6035674514745428
7,4,0,3,13.0,14.0,11.714285714285714,1.8898223650461432
7,4,0,3,3.0,3.0,4.428571428571429,1.1338934190276808
7,4,0,3,2.0,5.0,4.285714285714286,1.253566341056019
7,4,0,3,13.0,10.0,10.428571428571429,1.5118578920368801
7,5,1,3,4.0,3.0,3.7142857142857144,0.7559289460184401
7,5,1,3,1.0,1.0,1.1428571428571428,0.377964473009228
7,5,1,3,1.0,1.0,1.2857142857142858,0.48795003647426666
7,5,1,3,6.0,1.0,4.0,2.8284271247462205
7,5,1,3,5.0,5.0,4.285714285714286,1.253566341056019
7,5,1,3,7.0,4.0,5.285714285714286,2.1380899352993894
7,5,1,3,8.0,3.0,7.857142857142857,3.0783421635988453
7,5,1,3,4.0,3.0,4.285714285714286,1.2535663410560174
7,5,1,3,8.0,6.0,8.285714285714286,2.870208222079938
7,5,1,3,6.0,6.0,5.285714285714286,1.2535663410560585
7,5,1,3,5.0,7.0,8.571428571428571,2.5727509827123995
7,5,1,3,1.0,1.0,1.0,0.0
7,5,1,3,3.0,4.0,4.428571428571429,1.2724180205607045
7,5,1,3,7.0,5.0,4.571428571428571,1.5118578920369035
7,5,1,3,8.0,9.0,10.0,2.8284271247461703
7,5,1,3,11.0,12.0,11.285714285714286,1.6035674514745506
7,5,1,3,12.0,11.0,10.714285714285714,1.603567451474521
7,5,1,3,3.0,6.0,4.428571428571429,1.1338934190276808
7,5,1,3,6.0,4.0,5.857142857142857,1.214985792587951
7,5,1,3,9.0,6.0,9.428571428571429,1.9023794624226789
7,5,1,3,4.0,7.0,5.428571428571429,1.7182493859684467
7,5,1,3,8.0,5.0,8.714285714285714,2.429971585175798
7,6,1,3,5.0,6.0,8.285714285714286,2.870208222079931
7,6,1,3,3.0,4.0,4.285714285714286,1.6035674514745406
7,6,1,3,11.0,8.0,11.142857142857142,1.573591584938889
7,6,1,3,6.0,4.0,5.571428571428571,2.070196678027056
7,6,1,3,4.0,6.0,4.428571428571429,1.133893419027683
7,6,1,3,1.0,1.0,1.0,0.0
7,6,1,3,5.0,8.0,8.714285714285714,2.429971585175798
7,6,1,3,8.0,3.0,4.428571428571429,1.7182493859684476
7,6,1,3,9.0,5.0,8.714285714285714,2.214669705568241
7,6,1,3,7.0,4.0,8.428571428571429,2.7602622373694228
7,6,1,3,5.0,3.0,5.142857142857143,1.2149857925879564
7,6,1,3,4.0,3.0,5.0,1.6329931618554507
7,6,1,3,2.0,5.0,3.857142857142857,1.2149857925879082
7,6,1,3,3.0,3.0,4.0,1.2909944487358072
7,6,1,3,9.0,8.0,10.428571428571429,1.7182493859684238
7,6,1,3,2.0,2.0,1.2857142857142858,0.4879500364742671
7,6,1,3,3.0,1.0,4.285714285714286,2.5634797778466534
7,6,1,3,5.0,6.0,9.428571428571429,3.4086724129853767
7,6,1,3,2.0,1.0,1.4285714285714286,0.5345224838248488
7,6,1,3,3.0,5.0,4.285714285714286,1.3801311186847098
7,6,1,3,8.0,9.0,9.714285714285714,1.3801311186846952
7,0,0,3,2.0,4.0,4.857142857142857,1.8644544714716078
7,0,0,3,5.0,14.0,9.285714285714286,3.5923198500080487
7,0,0,3,6.0,9.0,9.285714285714286,1.9760470401187051
7,0,0,3,11.0,11.0,11.571428571428571,0.7867957924694581
7,0,0,3,3.0,6.0,5.142857142857143,1.2149857925879564
7,0,0,3,1.0,1.0,1.1428571428571428,0.377964473009228
7,0,0,3,3.0,12.0,7.857142857142857,3.4364987719368996
7,0,0,3,3.0,6.0,4.0,1.4142135623730974
7,0,0,3,2.0,6.0,3.857142857142857,1.2149857925879077
7,0,0,3,6.0,6.0,6.142857142857143,0.8997354108424849
7,0,0,3,6.0,5.0,4.0,1.4142135623730925
7,0,0,3,6.0,5.0,4.571428571428571,1.718249385968444
7,0,0,3,2.0,1.0,4.428571428571429,2.3704530408864395
7,0,0,3,3.0,4.0,4.428571428571429,1.7182493859684476
7,0,0,3,7.0,7.0,8.857142857142858,2.1157009420498167
7,0,0,3,7.0,11.0,9.0,1.732050807568811
7,0,0,3,3.0,3.0,5.428571428571429,2.2253945610567416
7,0,0,3,10.0,11.0,10.714285714285714,1.3801311186846792
7,0,0,3,6.0,5.0,4.428571428571429,1.3972762620115453
7,0,0,3,5.0,10.0,8.285714285714286,2.811540841738175
7,1,0,3,11.0,11.0,9.0,1.732050807568811
7,1,0,3,1.0,1.0,1.0,0.0
7,1,0,3,8.0,3.0,4.142857142857143,1.864454471471608
7,1,0,3,10.0,7.0,8.285714285714286,2.811540841738175
7,1,0,3,4.0,4.0,4.857142857142857,1.2149857925879608
7,1,0,3,7.0,3.0,4.142857142857143,1.676163419695053
7,1,0,3,6.0,5.0,4.571428571428571,1.5118578920369106
7,1,0,3,9.0,5.0,4.571428571428571,2.370453040886408
7,1,0,3,7.0,2.0,4.857142857142857,1.9518001458970624
7,1,0,3,11.0,12.0,11.571428571428571,0.7867957924694581
7,1,0,3,9.0,10.0,7.428571428571429,2.9920529661723854
7,1,0,3,6.0,3.0,4.714285714285714,1.799470821684875
7,1,0,3,10.0,9.0,8.714285714285714,2.9840847683606264
7,1,0,3,4.0,6.0,5.857142857142857,1.214985792587951
7,1,0,3,4.0,7.0,4.857142857142857,1.8644544714716078
7,1,0,3,12.0,10.0,10.857142857142858,1.4638501094227734
7,1,0,3,12.0,12.0,9.571428571428571,2.2253945610567385
7,1,0,3,4.0,6.0,4.857142857142857,1.8644544714716427
7,1,0,3,2.0,1.0,1.5714285714285714,0.5345224838248489
7,1,0,3,12.0,12.0,9.714285714285714,2.2146697055682747
7,1,0,3,3.0,4.0,5.428571428571429,2.2253945610567416
7,2,0,3,5.0,4.0,4.571428571428571,2.370453040886408
7,2,0,3,6.0,7.0,4.714285714285714,1.7043362064926928
7,2,0,3,4.0,6.0,5.571428571428571,1.3972762620115815
7,2,0,3,6.0,7.0,4.857142857142857,1.8644544714716427
7,2,0,3,7.0,5.0,4.857142857142857,1.7728105208558385
7,2,0,3,9.0,10.0,10.714285714285714,1.603567451474521
7,2,0,3,8.0,10.0,7.142857142857143,2.794552524023091
7,2,0,3,2.0,4.0,4.857142857142857,1.9518001458970624
7,2,0,3,12.0,12.0,9.0,3.05505046330387
7,2,0,3,5.0,6.0,5.571428571428571,2.149196970742233
7,2,0,3,9.0,10.0,9.285714285714286,1.9760470401187054
7,2,0,3,5.0,6.0,5.0,1.1547005383793008
7,2,0,3,9.0,10.0,9.142857142857142,1.9518001458970633
7,2,0,3,7.0,4.0,5.285714285714286,1.7994708216848785
7,2,0,3,4.0,6.0,4.285714285714286,1.6035674514745473
7,2,0,3,11.0,13.0,9.0,3.1091263510295994
7,2,0,3,13.0,12.0,11.714285714285714,0.9511897312113569
7,2,0,3,9.0,7.0,8.714285714285714,1.4960264830861287
7,2,0,3,5.0,4.0,4.428571428571429,1.8126539343499326
7,3,0,3,7.0,9.0,5.714285714285714,2.214669705568276
7,3,0,3,4.0,6.0,4.714285714285714,1.1126972805284299
7,3,0,3,8.0,10.0,8.857142857142858,1.345185418269021
7,3,0,3,6.0,3.0,4.857142857142857,2.4102953780654794
7,3,0,3,6.0,5.0,5.571428571428571,1.7182493859684547
7,3,0,3,4.0,4.0,4.428571428571429,1.8126539343499326
7,3,0,3,3.0,4.0,3.857142857142857,1.4638501094228027
7,3,0,3,5.0,5.0,5.0,1.9148542155126724
7,3,0,3,13.0,13.0,11.857142857142858,1.0690449676497131
7,3,0,3,9.0,11.0,8.428571428571429,2.572750982712402
7,3,0,3,11.0,11.0,9.285714285714286,2.058663459163546
7,3,0,3,11.0,11.0,9.428571428571429,2.0701966780270586
7,3,0,3,6.0,2.0,5.0,1.8257418583505554
7,3,0,3,12.0,11.0,9.0,3.05505046330387
7,3,0,3,10.0,10.0,7.142857142857143,2.794552524023091
7,3,0,3,4.0,6.0,4.428571428571429,1.6183471874254203
7,3,0,3,1.0,1.0,1.1428571428571428,0.377964473009228
7,3,0,3,3.0,6.0,4.142857142857143,1.4638501094228007
7,3,0,3,6.0,5.0,5.571428571428571,1.3972762620115815
7,3,0,3,12.0,13.0,11.0,1.6329931618554296
7,4,0,3,1.0,1.0,1.1428571428571428,0.377964473009228
7,4,0,3,5.0,3.0,5.142857142857143,2.2677868380553647
7,4,0,3,3.0,7.0,4.714285714285714,2.058663459163547
7,4,0,3,11.0,8.0,9.0,1.5275252316518713
7,4,0,3,1.0,1.0,1.5714285714285714,0.5345224838248489
7,4,0,3,9.0,12.0,10.428571428571429,1.5118578920368793
7,4,0,3,5.0,8.0,5.571428571428571,1.3972762620115815
7,4,0,3,6.0,5.0,5.571428571428571,1.2724180205607063
7,4,0,3,12.0,11.0,11.714285714285714,0.9511897312113569
7,4,0,3,8.0,9.0,9.0,2.000000000000002
7,4,0,3,7.0,4.0,5.857142857142857,1.7728105208558436
7,4,0,3,4.0,6.0,4.142857142857143,1.4638501094228562
7,4,0,3,4.0,6.0,4.428571428571429,0.9759000729486029
7,4,0,3,12.0,8.0,8.571428571428571,2.760262237369417
7,4,0,3,5.0,7.0,5.142857142857143,1.676163419695045
7,4,0,3,10.0,8.0,9.142857142857142,1.9518001458970633
7,4,0,3,5.0,3.0,4.0,1.527525231651949
7,4,0,3,1.0,1.0,1.0,0.0
7,4,0,3,6.0,4.0,4.714285714285714,1.889822365046139
7,4,0,3,9.0,8.0,8.714285714285714,2.9277002188455783
7,4,0,3,9.0,5.0,7.0,2.6457513110645947
7,4,0,3,4.0,4.0,3.857142857142857,1.214985792587914
7,5,1,3,1.0,1.0,1.1428571428571428,0.377964473009228
7,5,1,3,15.0,11.0,12.285714285714286,1.4960264830862076
7,5,1,3,11.0,5.0,7.857142857142857,2.8535691936340273
7,5,1,3,6.0,3.0,4.142857142857143,1.4638501094228562
7,5,1,3,4.0,3.0,4.285714285714286,1.799470821684869
7,5,1,3,9.0,5.0,8.857142857142858,2.9113897843109813
7,5,1,3,2.0,2.0,1.7142857142857142,0.4879500364742667
7,5,1,3,11.0,9.0,10.285714285714286,1.3801311186846745
7,5,1,3,11.0,7.0,9.571428571428571,1.9880595947760002
7,5,1,3,7.0,4.0,4.285714285714286,1.704336206492694
7,5,1,3,10.0,8.0,9.142857142857142,2.0354009783964297
7,5,1,3,2.0,1.0,1.1428571428571428,0.37796447300922725
7,5,1,3,11.0,5.0,9.0,2.886751345948123
7,5,1,3,6.0,5.0,4.428571428571429,0.9759000729486029
7,5,1,3,4.0,3.0,4.142857142857143,1.4638501094228014
7,5,1,3,15.0,9.0,10.0,2.6457513110645183
7,5,1,3,6.0,6.0,5.285714285714286,0.9511897312114026
7,5,1,3,6.0,8.0,6.142857142857143,1.5735915849388962
7,5,1,3,4.0,3.0,5.428571428571429,1.397276262011546
7,5,1,3,6.0,4.0,5.0,1.9148542155126806
7,5,1,3,3.0,6.0,4.571428571428571,1.61834718742537
7,5,1,3,4.0,2.0,5.285714285714286,2.138089935299397
7,6,1,3,6.0,3.0,5.857142857142857,1.3451854182691079
7,6,1,3,3.0,3.0,4.142857142857143,1.4638501094228014
7,6,1,3,10.0,6.0,9.428571428571429,1.9880595947760051
7,6,1,3,4.0,7.0,9.285714285714286,3.4982989063393317
7,6,1,3,3.0,6.0,5.428571428571429,1.9023794624226862
7,6,1,3,6.0,3.0,8.0,2.7080128015453218
7,6,1,3,1.0,1.0,1.1428571428571428,0.377964473009228
7,6,1,3,4.0,3.0,4.285714285714286,1.4960264830861885
7,6,1,3,10.0,7.0,10.0,1.6329931618554323
7,6,1,3,7.0,6.0,4.857142857142857,1.9518001458970624
7,6,1,3,9.0,5.0,9.571428571428571,2.2990681342044232
7,6,1,3,7.0,6.0,5.428571428571429,1.1338934190277306
7,6,1,3,1.0,1.0,1.1428571428571428,0.37796447300922725
7,6,1,3,10.0,10.0,10.428571428571429,1.2724180205606686
7,6,1,3,11.0,11.0,12.285714285714286,1.4960264830862076
7,6,1,3,7.0,5.0,9.142857142857142,2.544836041121377
7,6,1,3,6.0,2.0,4.571428571428571,1.5118578920369556
7,6,1,3,5.0,2.0,4.428571428571429,1.7182493859684491
7,6,1,3,7.0,6.0,6.0,1.0000000000000042
7,6,1,3,7.0,3.0,4.714285714285714,1.3801311186847536
7,6,1,3,7.0,2.0,5.428571428571429,1.9880595947760165
7,0,0,3,8.0,12.0,10.142857142857142,1.3451854182690712
7,0,0,3,12.0,10.0,10.142857142857142,1.9518001458970105
7,0,0,3,8.0,4.0,5.285714285714286,1.799470821684872
7,0,0,3,4.0,7.0,4.571428571428571,1.902379462422679
7,0,0,3,5.0,4.0,5.0,1.1547005383793005
7,0,0,3,7.0,11.0,11.714285714285714,2.497617912751121
7,0,0,3,10.0,10.0,10.285714285714286,1.1126972805283117
7,0,0,3,4.0,3.0,4.428571428571429,1.39727626201154
7,0,0,3,5.0,9.0,8.285714285714286,2.138089935299396
7,0,0,3,3.0,4.0,4.714285714285714,1.2535663410560707
7,0,0,3,5.0,6.0,6.142857142857143,0.6900655593423768
7,0,0,3,5.0,9.0,5.285714285714286,1.8898223650461383
7,0,0,3,10.0,12.0,10.428571428571429,1.2724180205606686
7,0,0,3,3.0,4.0,5.0,1.414213562373139
7,0,0,3,3.0,7.0,4.142857142857143,1.4638501094228014
7,0,0,3,8.0,11.0,9.428571428571429,3.408672412985343
7,0,0,3,4.0,8.0,5.714285714285714,1.4960264830862025
7,0,0,3,10.0,12.0,10.0,1.2909944487357834
7,0,0,3,7.0,6.0,6.142857142857143,1.0690449676497018
7,1,0,3,6.0,7.0,6.142857142857143,1.0690449676497018
7,1,0,3,5.0,5.0,5.285714285714286,1.1126972805283846
7,1,0,3,4.0,4.0,3.7142857142857144,0.7559289460184614
7,1,0,3,11.0,11.0,10.428571428571429,1.1338934190276158
7,1,0,3,10.0,9.0,9.285714285714286,3.352326839390062
7,1,0,3,6.0,5.0,4.857142857142857,1.345185418269092
7,1,0,3,9.0,8.0,8.285714285714286,2.138089935299396
7,1,0,3,5.0,6.0,4.857142857142857,1.2149857925879637
7,1,0,3,5.0,7.0,6.0,0.8164965809277431
7,1,0,3,4.0,5.0,4.571428571428571,0.9759000729485335
7,1,0,3,5.0,2.0,4.285714285714286,1.6035674514745402
7,1,0,3,8.0,9.0,9.857142857142858,1.3451854182690584
7,1,0,3,3.0,4.0,4.857142857142857,1.5735915849389275
7,1,0,3,11.0,13.0,11.714285714285714,2.497617912751121
7,1,0,3,4.0,5.0,5.0,1.1547005383793005
7,1,0,3,2.0,6.0,5.0,2.160246899469285
7,1,0,3,1.0,2.0,1.5714285714285714,0.5345224838248489
7,1,0,3,8.0,12.0,9.857142857142858,2.1157009420497683
7,1,0,3,9.0,9.0,9.714285714285714,1.112697280528353
7,1,0,3,10.0,9.0,9.714285714285714,0.9511897312113218
7,1,0,3,1.0,2.0,1.1428571428571428,0.377964473009228
7,2,0,3,13.0,11.0,10.285714285714286,1.4960264830861663
7,2,0,3,11.0,10.0,8.714285714285714,2.3603873774083293
7,2,0,3,9.0,9.0,10.142857142857142,1.21498579258786
7,2,0,3,8.0,11.0,9.571428571428571,1.2724180205606894
7,2,0,3,1.0,1.0,1.0,0.0
7,2,0,3,5.0,4.0,4.714285714285714,1.1126972805284336
7,2,0,3,5.0,4.0,5.285714285714286,1.1126972805283846
7,2,0,3,6.0,5.0,4.857142857142857,1.345185418269093
